Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
2451443;1.6269444444444443;47.95111111111111;"47°57'4.000""N 1°37'37.000""E";45134;MAUNY;"VC N° 4 PRÈS STATION D'ÉPURATION";45130;EPIEDS EN BEAUCE;Pylône autostable;32.6;TDF
2484939;2.3777777777777778;47.83138888888889;"47°49'53.000""N 2°22'40.000""E";45051;LE HAUT DE RICOTAINE;RUE DES CLOUTILS;45460;BRAY SAINT AIGNAN;Pylône autostable;32.6;TDF
2529398;2.1958333333333333;47.928333333333335;"47°55'42.000""N 2°11'45.000""E";45346;LA MAISON NEUVE;ROUTE DU GUE GIRAULT;45530;VITRY AUX LOGES;Pylône autostable;42.5;BOUYGUES
2529685;2.368333333333333;47.995555555555555;"47°59'44.000""N 2°22'6.000""E";45223;LA GÈNETIÈRE;CHEMIN DES BOEUFS ROUTE DE BELLEGARDE;45270;NESPLOY;Pylône autostable;30.0;TOTEM
2579181;1.4180555555555556;47.95361111111111;"47°57'13.000""N 1°25'5.000""E";41173;VILLOYAU;RUE DE BEL AIR;41240;BEAUCE LA ROMAINE;Pylône autostable;37.9;FREE-MOBILE
2616036;1.8902777777777777;47.94694444444445;"47°56'49.000""N 1°53'25.000""E";45302;"";ALLÉE ROLAND RABARTIN COMPLEXE SPORTIF ROLAND RABARTIN;45770;SARAN;Pylône tubulaire;25.0;HIVORY
2624556;1.9602777777777778;47.969166666666666;"47°58'9.000""N 1°57'37.000""E";45072;LA CHARMOISE;ROUTE DE ORLEANS;45400;CHANTEAU;Pylône autostable;43.0;TDF
2636201;1.6600000000000001;47.804722222222225;"47°48'17.000""N 1°39'36.000""E";45024;LA VALLÉE VERRIER;RUE DU PONT PROCHE DEPARTEMENTALE 2152;45130;BAULE;Pylône autostable;37.0;ATC FRANCE
2652860;1.9052777777777778;47.88666666666667;"47°53'12.000""N 1°54'19.000""E";45234;"";"5 RTE D'OLIVET";45000;ORLEANS;Bâtiment;20.7;"Copropriété, Syndic, SCI"
2659660;2.487222222222222;47.776944444444446;"47°46'37.000""N 2°29'14.000""E";45244;ZA DE LA JOUANNE;CHEMIN DE LA JOUANNE;45570;OUZOUER SUR LOIRE;Pylône autostable;30.0;ORANGE
2668557;2.4619444444444443;47.931111111111115;"47°55'52.000""N 2°27'43.000""E";45027;LA CROIX DU BANGIN;15 ROUTE DE LORIS;45270;BEAUCHAMPS SUR HUILLARD;Pylône autostable;24.0;ORANGE
2674662;2.2725;47.97944444444445;"47°58'46.000""N 2°16'21.000""E";45305;"";CHEMIN DE LA PENSARDE;45530;SEICHEBRIERES;Pylône autostable;45.0;PHOENIX FRANCE INFRASTRUCTURES
2691730;1.6805555555555556;47.93416666666667;"47°56'3.000""N 1°40'50.000""E";45109;LA GRANDE MAISON;"RN 157, ROUTE DE ROZIÈRES";45130;COULMIERS;Pylône autostable;30.0;TOTEM
2728863;1.8830555555555555;47.99027777777778;"47°59'25.000""N 1°52'59.000""E";45062;LES VENTES DERRIERES;3 RUE NATIONALE;45520;CERCOTTES;Pylône autostable;33.0;TOTEM
2734633;2.049722222222222;47.94305555555555;"47°56'35.000""N 2°2'59.000""E";45333;"";RUE DE CHÉCY  CHEMIN RURAL DE LA VENTE MACHAU;45760;VENNECY;Pylône autostable;30.0;TOTEM
2754464;2.091666666666667;47.988055555555555;"47°59'17.000""N 2°5'30.000""E";45327;LE MOULIN DE PIERRE;"";45470;TRAINOU;Pylône autostable;30.0;TOTEM
2757649;1.633888888888889;47.88916666666667;"47°53'21.000""N 1°38'2.000""E";45019;LES 50 MINES DE LA MOTHE;RUE DE LA BORDE;45130;BACCON;Pylône autostable;39.0;ATC FRANCE
2775769;2.3291666666666666;47.84166666666667;"47°50'30.000""N 2°19'45.000""E";45051;LES HAUTS;ROUTE D952;45460;BRAY SAINT AIGNAN;Pylône autostable;48.2;ON TOWER FRANCE
2824662;2.1419444444444444;47.93611111111111;"47°56'10.000""N 2°8'31.000""E";45142;LES FOURNEAUX;ROUTE DE LA FONTAINE ST COME LA MAISON DES BOIS;45450;FAY AUX LOGES;Pylône autostable;36.0;ORANGE
2842018;1.588888888888889;47.805277777777775;"47°48'19.000""N 1°35'20.000""E";45344;LES POTIÈRES;GRANDE RUE;45190;VILLORCEAU;Pylône autostable;30.0;TOTEM
